ENSG00000274227.1	AC073575.2	Gene Expression
ENSG00000257835.1	AC073591.1	Gene Expression
ENSG00000214650.2	AC073592.1	Gene Expression
ENSG00000272822.1	AC073610.3	Gene Expression
ENSG00000257605.2	AC073611.1	Gene Expression
ENSG00000258064.1	AC073612.1	Gene Expression
ENSG00000224595.1	AC073626.1	Gene Expression
ENSG00000228802.1	AC073641.1	Gene Expression
ENSG00000255565.1	AC073651.1	Gene Expression
ENSG00000258172.1	AC073655.1	Gene Expression
ENSG00000258365.1	AC073655.2	Gene Expression
ENSG00000260814.2	AC073657.1	Gene Expression
ENSG00000237655.1	AC073834.1	Gene Expression
ENSG00000235077.1	AC073842.1	Gene Expression
ENSG00000242798.1	AC073842.2	Gene Expression
ENSG00000256204.1	AC073862.1	Gene Expression
ENSG00000257359.1	AC073863.1	Gene Expression
ENSG00000261570.1	AC073878.1	Gene Expression
ENSG00000144785.8	AC073896.1	Gene Expression
ENSG00000257303.1	AC073896.2	Gene Expression
ENSG00000257740.1	AC073896.3	Gene Expression
ENSG00000258199.1	AC073896.4	Gene Expression
ENSG00000258260.1	AC073896.5	Gene Expression
ENSG00000246394.7	AC073911.1	Gene Expression
ENSG00000256250.1	AC073912.1	Gene Expression
ENSG00000256299.1	AC073912.2	Gene Expression
ENSG00000240790.1	AC073934.1	Gene Expression
ENSG00000259255.1	AC073941.1	Gene Expression
ENSG00000225146.1	AC073957.1	Gene Expression
ENSG00000257607.1	AC073957.2	Gene Expression
ENSG00000273151.1	AC073957.3	Gene Expression
ENSG00000229209.1	AC073987.1	Gene Expression
ENSG00000230730.1	AC074011.1	Gene Expression
ENSG00000257429.1	AC074031.1	Gene Expression
ENSG00000272368.2	AC074032.1	Gene Expression
ENSG00000241479.1	AC074033.2	Gene Expression
ENSG00000272844.1	AC074044.1	Gene Expression
ENSG00000261731.2	AC074050.3	Gene Expression
ENSG00000259080.1	AC074091.1	Gene Expression
ENSG00000282440.1	AC074099.1	Gene Expression
ENSG00000234072.1	AC074117.1	Gene Expression
ENSG00000249049.1	AC074124.1	Gene Expression
ENSG00000267886.1	AC074135.1	Gene Expression
ENSG00000276071.1	AC074138.1	Gene Expression
ENSG00000259605.3	AC074212.1	Gene Expression
ENSG00000236501.5	AC074286.1	Gene Expression
ENSG00000228651.1	AC074327.1	Gene Expression
ENSG00000234707.2	AC074351.1	Gene Expression
ENSG00000232518.3	AC074366.1	Gene Expression
ENSG00000284644.1	AC074386.1	Gene Expression
ENSG00000229102.1	AC076966.1	Gene Expression
ENSG00000235872.2	AC078777.1	Gene Expression
ENSG00000257596.1	AC078778.1	Gene Expression
ENSG00000258344.1	AC078778.2	Gene Expression
ENSG00000240057.5	AC078785.1	Gene Expression
ENSG00000241219.1	AC078785.2	Gene Expression
ENSG00000241220.1	AC078788.1	Gene Expression
ENSG00000241912.1	AC078788.2	Gene Expression
ENSG00000269984.1	AC078795.1	Gene Expression
ENSG00000270096.1	AC078795.2	Gene Expression
ENSG00000270135.1	AC078795.3	Gene Expression
ENSG00000269889.1	AC078802.1	Gene Expression
ENSG00000243296.1	AC078828.1	Gene Expression
ENSG00000228031.2	AC078842.1	Gene Expression
ENSG00000231114.1	AC078842.2	Gene Expression
ENSG00000232053.6	AC078845.1	Gene Expression
ENSG00000273329.1	AC078846.1	Gene Expression
ENSG00000248187.1	AC078850.1	Gene Expression
ENSG00000248802.1	AC078850.2	Gene Expression
ENSG00000253399.1	AC078852.1	Gene Expression
ENSG00000257989.1	AC078864.1	Gene Expression
ENSG00000250131.1	AC078881.1	Gene Expression
ENSG00000225205.5	AC078883.1	Gene Expression
ENSG00000226963.1	AC078883.2	Gene Expression
ENSG00000232788.1	AC078883.3	Gene Expression
ENSG00000256072.1	AC078889.1	Gene Expression
ENSG00000253317.1	AC078906.1	Gene Expression
ENSG00000259460.1	AC078909.1	Gene Expression
ENSG00000274444.1	AC078909.2	Gene Expression
ENSG00000258077.2	AC078923.1	Gene Expression
ENSG00000256810.1	AC078925.1	Gene Expression
ENSG00000228144.2	AC078927.1	Gene Expression
ENSG00000257548.1	AC078929.1	Gene Expression
ENSG00000255790.5	AC078950.1	Gene Expression
ENSG00000258026.1	AC078955.1	Gene Expression
ENSG00000230394.1	AC078960.1	Gene Expression
ENSG00000225195.2	AC078962.1	Gene Expression
ENSG00000256199.1	AC078962.2	Gene Expression
ENSG00000256314.1	AC078962.3	Gene Expression
ENSG00000256670.1	AC078962.4	Gene Expression
ENSG00000242029.1	AC078980.1	Gene Expression
ENSG00000253988.1	AC079015.1	Gene Expression
ENSG00000257568.1	AC079035.1	Gene Expression
ENSG00000248050.1	AC079061.1	Gene Expression
ENSG00000263711.5	AC079062.1	Gene Expression
ENSG00000246528.3	AC079089.1	Gene Expression
ENSG00000253248.5	AC079098.1	Gene Expression
ENSG00000227210.1	AC079145.1	Gene Expression
ENSG00000260331.1	AC079148.1	Gene Expression
ENSG00000224612.1	AC079150.1	Gene Expression
ENSG00000250546.5	AC079160.1	Gene Expression
ENSG00000258355.1	AC079174.1	Gene Expression
ENSG00000277715.1	AC079174.2	Gene Expression
ENSG00000249258.2	AC079193.2	Gene Expression
ENSG00000259468.1	AC079203.2	Gene Expression
ENSG00000253214.1	AC079209.1	Gene Expression
ENSG00000254177.1	AC079209.2	Gene Expression
ENSG00000267461.1	AC079210.1	Gene Expression
ENSG00000248694.1	AC079226.1	Gene Expression
ENSG00000248816.1	AC079226.2	Gene Expression
ENSG00000253973.2	AC079296.1	Gene Expression
ENSG00000278981.1	AC079298.1	Gene Expression
ENSG00000280241.3	AC079298.3	Gene Expression
ENSG00000222043.2	AC079305.1	Gene Expression
ENSG00000229337.1	AC079305.3	Gene Expression
ENSG00000258137.5	AC079313.2	Gene Expression
ENSG00000270028.1	AC079315.1	Gene Expression
ENSG00000261187.1	AC079322.1	Gene Expression
ENSG00000259498.1	AC079328.2	Gene Expression
ENSG00000259627.1	AC079328.3	Gene Expression
ENSG00000254680.1	AC079329.1	Gene Expression
ENSG00000265222.1	AC079336.2	Gene Expression
ENSG00000266599.1	AC079336.4	Gene Expression
ENSG00000266718.1	AC079336.5	Gene Expression
ENSG00000250706.1	AC079340.1	Gene Expression
ENSG00000222035.3	AC079354.1	Gene Expression
ENSG00000257165.5	AC079362.1	Gene Expression
ENSG00000251388.1	AC079380.1	Gene Expression
ENSG00000258346.1	AC079384.1	Gene Expression
ENSG00000257545.4	AC079385.1	Gene Expression
ENSG00000261540.1	AC079414.1	Gene Expression
ENSG00000276007.1	AC079414.3	Gene Expression
ENSG00000241962.9	AC079447.1	Gene Expression
ENSG00000232633.4	AC079465.1	Gene Expression
ENSG00000250978.5	AC079467.1	Gene Expression
ENSG00000236356.1	AC079584.1	Gene Expression
ENSG00000248710.1	AC079594.2	Gene Expression
ENSG00000258068.1	AC079600.3	Gene Expression
ENSG00000257225.1	AC079601.1	Gene Expression
ENSG00000196096.3	AC079610.1	Gene Expression
ENSG00000270659.1	AC079610.2	Gene Expression
ENSG00000225342.2	AC079630.1	Gene Expression
ENSG00000232581.1	AC079742.1	Gene Expression
ENSG00000235450.1	AC079760.1	Gene Expression
ENSG00000243144.6	AC079760.2	Gene Expression
ENSG00000272646.1	AC079766.1	Gene Expression
ENSG00000229536.2	AC079776.2	Gene Expression
ENSG00000228643.1	AC079779.2	Gene Expression
ENSG00000284707.1	AC079781.5	Gene Expression
ENSG00000261672.1	AC079789.1	Gene Expression
ENSG00000225214.1	AC079790.1	Gene Expression
ENSG00000258268.1	AC079793.1	Gene Expression
ENSG00000251611.1	AC079795.1	Gene Expression
ENSG00000233230.1	AC079807.2	Gene Expression
ENSG00000272944.1	AC079834.2	Gene Expression
ENSG00000250012.1	AC079848.1	Gene Expression
ENSG00000256571.1	AC079866.2	Gene Expression
ENSG00000231781.1	AC079896.1	Gene Expression
ENSG00000257222.1	AC079907.1	Gene Expression
ENSG00000258308.5	AC079907.2	Gene Expression
ENSG00000266371.1	AC079915.1	Gene Expression
ENSG00000255300.5	AC079917.1	Gene Expression
ENSG00000249207.1	AC079921.1	Gene Expression
ENSG00000249685.1	AC079921.2	Gene Expression
ENSG00000237753.1	AC079922.2	Gene Expression
ENSG00000242536.1	AC079943.2	Gene Expression
ENSG00000256001.1	AC079949.1	Gene Expression
ENSG00000278266.1	AC079949.2	Gene Expression
ENSG00000257657.2	AC079950.1	Gene Expression
ENSG00000240207.6	AC080013.1	Gene Expression
ENSG00000271778.1	AC080013.3	Gene Expression
ENSG00000272087.1	AC080013.4	Gene Expression
ENSG00000272247.1	AC080013.5	Gene Expression
ENSG00000272440.1	AC080013.6	Gene Expression
ENSG00000274565.1	AC080038.1	Gene Expression
ENSG00000277463.1	AC080038.2	Gene Expression
ENSG00000284714.1	AC080128.2	Gene Expression
ENSG00000232874.1	AC080129.2	Gene Expression
ENSG00000239300.5	AC080162.1	Gene Expression
ENSG00000249609.1	AC080188.2	Gene Expression
ENSG00000240687.1	AC082651.1	Gene Expression
ENSG00000243491.1	AC082651.3	Gene Expression
ENSG00000244260.1	AC082651.4	Gene Expression
ENSG00000272758.5	AC083798.2	Gene Expression
ENSG00000203644.3	AC083799.1	Gene Expression
ENSG00000251012.1	AC083800.1	Gene Expression
ENSG00000245651.2	AC083805.1	Gene Expression
ENSG00000257953.1	AC083805.2	Gene Expression
ENSG00000273805.1	AC083805.3	Gene Expression
ENSG00000274554.1	AC083806.2	Gene Expression
ENSG00000277247.1	AC083809.1	Gene Expression
ENSG00000253872.1	AC083836.1	Gene Expression
ENSG00000261618.1	AC083837.1	Gene Expression
ENSG00000259820.1	AC083843.2	Gene Expression
ENSG00000272941.1	AC083862.2	Gene Expression
ENSG00000232930.1	AC083864.2	Gene Expression
ENSG00000273391.1	AC083880.1	Gene Expression
ENSG00000225111.1	AC083900.1	Gene Expression
ENSG00000248676.1	AC083902.1	Gene Expression
ENSG00000250643.1	AC083906.3	Gene Expression
ENSG00000254286.5	AC083923.2	Gene Expression
ENSG00000224875.2	AC083949.1	Gene Expression
ENSG00000254337.1	AC083967.1	Gene Expression
ENSG00000253408.5	AC083973.1	Gene Expression
ENSG00000272849.1	AC084018.1	Gene Expression
ENSG00000274292.1	AC084018.2	Gene Expression
ENSG00000253356.1	AC084024.3	Gene Expression
ENSG00000232328.1	AC084030.1	Gene Expression
ENSG00000257139.1	AC084032.1	Gene Expression
ENSG00000257698.1	AC084033.3	Gene Expression
ENSG00000282860.1	AC084035.1	Gene Expression
ENSG00000272990.1	AC084036.1	Gene Expression
ENSG00000261472.1	AC084064.1	Gene Expression
ENSG00000253190.3	AC084082.1	Gene Expression
ENSG00000254431.1	AC084083.1	Gene Expression
ENSG00000256006.1	AC084117.1	Gene Expression
ENSG00000254578.1	AC084125.1	Gene Expression
ENSG00000255182.2	AC084125.2	Gene Expression
ENSG00000265393.1	AC084125.4	Gene Expression
ENSG00000253699.1	AC084128.1	Gene Expression
ENSG00000258216.5	AC084200.1	Gene Expression
ENSG00000283977.1	AC084337.2	Gene Expression
ENSG00000254057.1	AC084346.1	Gene Expression
ENSG00000264448.5	AC084346.2	Gene Expression
ENSG00000249753.2	AC084357.2	Gene Expression
ENSG00000257202.1	AC084398.2	Gene Expression
ENSG00000259684.1	AC084756.1	Gene Expression
ENSG00000259469.1	AC084757.2	Gene Expression
ENSG00000259705.1	AC084757.3	Gene Expression
ENSG00000259669.5	AC084759.2	Gene Expression
ENSG00000254007.1	AC084768.1	Gene Expression
ENSG00000259941.1	AC084782.1	Gene Expression
ENSG00000261823.1	AC084782.2	Gene Expression
ENSG00000277245.1	AC084782.3	Gene Expression
ENSG00000226377.1	AC084809.1	Gene Expression
ENSG00000256995.6	AC084816.1	Gene Expression
ENSG00000274105.1	AC084824.3	Gene Expression
ENSG00000275854.1	AC084824.4	Gene Expression
ENSG00000276148.1	AC084824.5	Gene Expression
ENSG00000254744.3	AC084855.1	Gene Expression
ENSG00000259219.1	AC084855.2	Gene Expression
ENSG00000249955.1	AC084866.1	Gene Expression
ENSG00000251200.1	AC084866.2	Gene Expression
ENSG00000251139.2	AC084871.1	Gene Expression
ENSG00000277299.1	AC084876.1	Gene Expression
ENSG00000256311.1	AC084880.2	Gene Expression
ENSG00000256609.1	AC084880.3	Gene Expression
ENSG00000256884.1	AC084880.4	Gene Expression
ENSG00000229196.3	AC087071.1	Gene Expression
ENSG00000240571.1	AC087071.2	Gene Expression
ENSG00000266677.1	AC087164.1	Gene Expression
ENSG00000260349.1	AC087190.2	Gene Expression
ENSG00000270074.1	AC087203.3	Gene Expression
ENSG00000262663.1	AC087222.1	Gene Expression
ENSG00000115934.11	AC087235.1	Gene Expression
ENSG00000278743.1	AC087239.1	Gene Expression
ENSG00000257023.1	AC087241.3	Gene Expression
ENSG00000274885.1	AC087241.4	Gene Expression
ENSG00000248100.2	AC087257.1	Gene Expression
ENSG00000256473.1	AC087260.1	Gene Expression
ENSG00000254367.5	AC087269.1	Gene Expression
ENSG00000254577.1	AC087276.2	Gene Expression
ENSG00000254907.1	AC087276.3	Gene Expression
ENSG00000255340.1	AC087276.4	Gene Expression
ENSG00000254566.1	AC087277.1	Gene Expression
ENSG00000283415.1	AC087280.2	Gene Expression
ENSG00000273691.1	AC087284.1	Gene Expression
ENSG00000259276.1	AC087286.1	Gene Expression
ENSG00000259367.1	AC087286.2	Gene Expression
ENSG00000259375.1	AC087286.3	Gene Expression
ENSG00000259453.1	AC087286.4	Gene Expression
ENSG00000267342.1	AC087289.2	Gene Expression
ENSG00000267426.5	AC087289.3	Gene Expression
ENSG00000267615.1	AC087289.4	Gene Expression
ENSG00000267801.1	AC087289.5	Gene Expression
ENSG00000263165.1	AC087292.1	Gene Expression
ENSG00000235530.6	AC087294.1	Gene Expression
ENSG00000265010.1	AC087301.1	Gene Expression
ENSG00000256389.1	AC087321.1	Gene Expression
ENSG00000254898.1	AC087362.1	Gene Expression
ENSG00000255487.1	AC087362.2	Gene Expression
ENSG00000254695.1	AC087379.2	Gene Expression
ENSG00000167355.7	AC087380.1	Gene Expression
ENSG00000262251.1	AC087388.1	Gene Expression
ENSG00000262003.1	AC087392.1	Gene Expression
ENSG00000262133.1	AC087392.2	Gene Expression
ENSG00000262228.2	AC087392.3	Gene Expression
ENSG00000277491.1	AC087392.5	Gene Expression
ENSG00000263986.1	AC087393.2	Gene Expression
ENSG00000235158.1	AC087430.1	Gene Expression
ENSG00000253358.1	AC087439.1	Gene Expression
ENSG00000250007.6	AC087457.1	Gene Expression
ENSG00000260780.1	AC087463.1	Gene Expression
ENSG00000261621.1	AC087463.4	Gene Expression
ENSG00000259380.5	AC087473.1	Gene Expression
ENSG00000259275.2	AC087477.2	Gene Expression
ENSG00000259542.5	AC087477.5	Gene Expression
ENSG00000270015.1	AC087481.3	Gene Expression
ENSG00000259347.6	AC087482.1	Gene Expression
ENSG00000261879.5	AC087500.1	Gene Expression
ENSG00000263164.1	AC087500.2	Gene Expression
ENSG00000225751.2	AC087501.1	Gene Expression
ENSG00000263051.1	AC087501.4	Gene Expression
ENSG00000271851.1	AC087501.5	Gene Expression
ENSG00000259737.6	AC087516.2	Gene Expression
ENSG00000246250.2	AC087521.2	Gene Expression
ENSG00000254409.1	AC087521.3	Gene Expression
ENSG00000283375.1	AC087521.4	Gene Expression
ENSG00000259459.5	AC087525.1	Gene Expression
ENSG00000283457.1	AC087565.2	Gene Expression
ENSG00000284683.1	AC087565.3	Gene Expression
ENSG00000274976.1	AC087588.2	Gene Expression
ENSG00000259672.1	AC087612.1	Gene Expression
ENSG00000253754.1	AC087620.1	Gene Expression
ENSG00000254981.1	AC087623.1	Gene Expression
ENSG00000255201.1	AC087623.2	Gene Expression
ENSG00000272092.1	AC087623.3	Gene Expression
ENSG00000272159.1	AC087623.4	Gene Expression
ENSG00000253983.2	AC087627.1	Gene Expression
ENSG00000259316.10	AC087632.1	Gene Expression
ENSG00000258773.1	AC087636.1	Gene Expression
ENSG00000267737.1	AC087645.2	Gene Expression
ENSG00000253115.1	AC087672.2	Gene Expression
ENSG00000254288.1	AC087672.3	Gene Expression
ENSG00000276174.1	AC087683.2	Gene Expression
ENSG00000262580.5	AC087741.1	Gene Expression
ENSG00000275479.1	AC087741.2	Gene Expression
ENSG00000264270.1	AC087749.1	Gene Expression
ENSG00000264829.1	AC087749.2	Gene Expression
ENSG00000253878.5	AC087752.3	Gene Expression
ENSG00000272509.1	AC087752.4	Gene Expression
ENSG00000259967.1	AC087761.1	Gene Expression
ENSG00000259579.1	AC087762.1	Gene Expression
ENSG00000254033.1	AC087855.1	Gene Expression
ENSG00000254302.1	AC087855.2	Gene Expression
ENSG00000229642.1	AC087857.1	Gene Expression
ENSG00000256149.1	AC087863.1	Gene Expression
ENSG00000259278.1	AC087878.1	Gene Expression
ENSG00000274598.1	AC087893.1	Gene Expression
ENSG00000256922.1	AC087894.2	Gene Expression
ENSG00000258119.1	AC087897.2	Gene Expression
ENSG00000257732.1	AC089983.1	Gene Expression
ENSG00000257410.1	AC089984.1	Gene Expression
ENSG00000258121.1	AC089987.3	Gene Expression
ENSG00000258170.1	AC089998.4	Gene Expression
ENSG00000257286.1	AC089999.2	Gene Expression
ENSG00000277566.1	AC089999.3	Gene Expression
ENSG00000258343.1	AC090001.1	Gene Expression
ENSG00000268279.4	AC090004.1	Gene Expression
ENSG00000247363.2	AC090061.1	Gene Expression
ENSG00000255418.5	AC090092.1	Gene Expression
ENSG00000255470.1	AC090099.4	Gene Expression
ENSG00000254178.1	AC090103.1	Gene Expression
ENSG00000258115.1	AC090109.1	Gene Expression
ENSG00000273270.1	AC090114.2	Gene Expression
ENSG00000257735.1	AC090115.1	Gene Expression
ENSG00000254530.1	AC090124.1	Gene Expression
ENSG00000255227.1	AC090124.2	Gene Expression
ENSG00000254102.1	AC090136.3	Gene Expression
ENSG00000253888.1	AC090150.1	Gene Expression
ENSG00000167912.5	AC090152.1	Gene Expression
ENSG00000255094.1	AC090159.1	Gene Expression
ENSG00000259652.1	AC090181.1	Gene Expression
ENSG00000269951.1	AC090181.2	Gene Expression
ENSG00000272076.1	AC090186.1	Gene Expression
ENSG00000253286.5	AC090193.1	Gene Expression
ENSG00000253837.1	AC090197.1	Gene Expression
ENSG00000253106.1	AC090198.1	Gene Expression
ENSG00000247134.6	AC090204.1	Gene Expression
ENSG00000275805.1	AC090206.1	Gene Expression
ENSG00000267061.1	AC090213.1	Gene Expression
ENSG00000266965.1	AC090220.1	Gene Expression
ENSG00000266997.2	AC090227.1	Gene Expression
ENSG00000267397.1	AC090229.1	Gene Expression
ENSG00000267396.1	AC090236.1	Gene Expression
ENSG00000267504.1	AC090236.2	Gene Expression
ENSG00000270112.3	AC090241.2	Gene Expression
ENSG00000274776.1	AC090241.3	Gene Expression
ENSG00000260988.1	AC090260.1	Gene Expression
ENSG00000261848.5	AC090282.1	Gene Expression
ENSG00000264705.1	AC090337.1	Gene Expression
ENSG00000267127.7	AC090360.1	Gene Expression
ENSG00000263765.5	AC090371.2	Gene Expression
ENSG00000267101.5	AC090376.1	Gene Expression
ENSG00000260569.2	AC090398.1	Gene Expression
ENSG00000264151.5	AC090403.1	Gene Expression
ENSG00000267279.1	AC090409.1	Gene Expression
ENSG00000267316.5	AC090409.2	Gene Expression
ENSG00000265781.1	AC090415.2	Gene Expression
ENSG00000272910.1	AC090425.2	Gene Expression
ENSG00000255109.5	AC090458.1	Gene Expression
ENSG00000251138.6	AC090502.1	Gene Expression
ENSG00000246283.2	AC090510.1	Gene Expression
ENSG00000274403.1	AC090510.2	Gene Expression
ENSG00000278769.1	AC090510.3	Gene Expression
ENSG00000245975.2	AC090515.2	Gene Expression
ENSG00000259353.1	AC090515.4	Gene Expression
ENSG00000274667.1	AC090517.2	Gene Expression
ENSG00000260392.5	AC090518.1	Gene Expression
ENSG00000259499.1	AC090519.2	Gene Expression
ENSG00000259681.1	AC090527.1	Gene Expression
ENSG00000260170.1	AC090527.2	Gene Expression
ENSG00000275709.1	AC090527.3	Gene Expression
ENSG00000257228.5	AC090531.1	Gene Expression
ENSG00000253270.1	AC090541.1	Gene Expression
ENSG00000255197.5	AC090559.1	Gene Expression
ENSG00000270072.1	AC090559.2	Gene Expression
ENSG00000253553.5	AC090568.2	Gene Expression
ENSG00000253778.1	AC090572.2	Gene Expression
ENSG00000254115.1	AC090572.3	Gene Expression
ENSG00000253582.1	AC090579.1	Gene Expression
ENSG00000228661.1	AC090587.1	Gene Expression
ENSG00000229368.1	AC090587.2	Gene Expression
ENSG00000255520.1	AC090589.2	Gene Expression
ENSG00000270060.1	AC090589.3	Gene Expression
ENSG00000254456.5	AC090592.1	Gene Expression
ENSG00000259322.1	AC090607.1	Gene Expression
ENSG00000259708.1	AC090607.3	Gene Expression
ENSG00000272418.1	AC090607.4	Gene Expression
ENSG00000277482.1	AC090607.5	Gene Expression
ENSG00000236457.1	AC090617.1	Gene Expression
ENSG00000236838.2	AC090617.2	Gene Expression
ENSG00000262533.1	AC090617.4	Gene Expression
ENSG00000262810.1	AC090617.5	Gene Expression
ENSG00000263050.1	AC090617.6	Gene Expression
ENSG00000262052.1	AC090618.1	Gene Expression
ENSG00000255542.1	AC090625.2	Gene Expression
ENSG00000257239.1	AC090630.1	Gene Expression
ENSG00000261219.1	AC090651.1	Gene Expression
ENSG00000197301.7	AC090673.1	Gene Expression
ENSG00000257191.1	AC090709.1	Gene Expression
ENSG00000253784.1	AC090735.1	Gene Expression
ENSG00000254165.1	AC090739.1	Gene Expression
ENSG00000267686.1	AC090771.2	Gene Expression
ENSG00000264924.1	AC090772.1	Gene Expression
ENSG00000265204.1	AC090772.2	Gene Expression
ENSG00000265750.1	AC090772.3	Gene Expression
ENSG00000254526.1	AC090791.1	Gene Expression
ENSG00000253821.1	AC090796.1	Gene Expression
ENSG00000253526.1	AC090802.1	Gene Expression
ENSG00000253363.5	AC090809.1	Gene Expression
ENSG00000259363.5	AC090825.1	Gene Expression
ENSG00000261821.2	AC090826.2	Gene Expression
ENSG00000249867.5	AC090833.1	Gene Expression
ENSG00000264968.1	AC090844.2	Gene Expression
ENSG00000255167.1	AC090857.2	Gene Expression
ENSG00000259376.1	AC090907.1	Gene Expression
ENSG00000259755.1	AC090907.2	Gene Expression
ENSG00000265943.1	AC090912.1	Gene Expression
ENSG00000266850.1	AC090912.2	Gene Expression
ENSG00000214803.3	AC090921.1	Gene Expression
ENSG00000272486.1	AC090922.1	Gene Expression
ENSG00000271964.1	AC090948.1	Gene Expression
ENSG00000272529.1	AC090948.3	Gene Expression
ENSG00000283392.1	AC090952.2	Gene Expression
ENSG00000259438.1	AC090970.2	Gene Expression
ENSG00000259185.1	AC090971.1	Gene Expression
ENSG00000259201.1	AC090971.2	Gene Expression
ENSG00000253656.1	AC090987.1	Gene Expression
ENSG00000253108.1	AC090993.1	Gene Expression
ENSG00000246820.2	AC091013.1	Gene Expression
ENSG00000263588.1	AC091043.1	Gene Expression
ENSG00000259536.5	AC091045.1	Gene Expression
ENSG00000254665.1	AC091053.1	Gene Expression
ENSG00000254900.1	AC091053.2	Gene Expression
ENSG00000247728.2	AC091057.1	Gene Expression
ENSG00000269974.1	AC091057.3	Gene Expression
ENSG00000266002.1	AC091059.1	Gene Expression
ENSG00000259602.1	AC091073.1	Gene Expression
ENSG00000257060.6	AC091078.1	Gene Expression
ENSG00000253634.1	AC091096.2	Gene Expression
ENSG00000259422.1	AC091100.1	Gene Expression
ENSG00000253111.1	AC091114.1	Gene Expression
ENSG00000259418.1	AC091117.2	Gene Expression
ENSG00000236234.1	AC091132.2	Gene Expression
ENSG00000267198.1	AC091132.5	Gene Expression
ENSG00000230532.1	AC091133.1	Gene Expression
ENSG00000267354.1	AC091151.1	Gene Expression
ENSG00000267160.1	AC091152.2	Gene Expression
ENSG00000235085.3	AC091153.2	Gene Expression
ENSG00000244184.1	AC091153.3	Gene Expression
ENSG00000261898.2	AC091153.4	Gene Expression
ENSG00000275674.1	AC091167.7	Gene Expression
ENSG00000284626.1	AC091167.8	Gene Expression
ENSG00000248714.6	AC091180.2	Gene Expression
ENSG00000262039.1	AC091180.5	Gene Expression
ENSG00000253123.3	AC091182.1	Gene Expression
ENSG00000253476.1	AC091185.1	Gene Expression
ENSG00000239462.1	AC091212.1	Gene Expression
ENSG00000259682.1	AC091231.1	Gene Expression
ENSG00000273702.1	AC091271.1	Gene Expression
ENSG00000250629.1	AC091435.2	Gene Expression
ENSG00000271320.1	AC091488.1	Gene Expression
ENSG00000260242.1	AC091489.1	Gene Expression
ENSG00000254451.2	AC091534.1	Gene Expression
ENSG00000258676.4	AC091544.2	Gene Expression
ENSG00000260337.3	AC091544.5	Gene Expression
ENSG00000271763.1	AC091544.6	Gene Expression
ENSG00000267699.2	AC091551.1	Gene Expression
ENSG00000254343.2	AC091563.1	Gene Expression
ENSG00000255410.1	AC091564.6	Gene Expression
ENSG00000255680.1	AC091564.7	Gene Expression
ENSG00000264012.1	AC091588.1	Gene Expression
ENSG00000264825.1	AC091588.2	Gene Expression
ENSG00000266283.1	AC091588.3	Gene Expression
ENSG00000229881.1	AC091685.1	Gene Expression
ENSG00000265484.1	AC091691.2	Gene Expression
ENSG00000224079.1	AC091729.1	Gene Expression
ENSG00000229043.2	AC091729.3	Gene Expression
ENSG00000273219.1	AC091736.1	Gene Expression
ENSG00000282915.1	AC091769.2	Gene Expression
ENSG00000236393.1	AC091806.1	Gene Expression
ENSG00000234191.1	AC091808.1	Gene Expression
ENSG00000255882.1	AC091814.1	Gene Expression
ENSG00000254365.1	AC091820.2	Gene Expression
ENSG00000271904.1	AC091826.2	Gene Expression
ENSG00000251532.1	AC091849.2	Gene Expression
ENSG00000251125.1	AC091860.2	Gene Expression
ENSG00000249293.1	AC091868.2	Gene Expression
ENSG00000251294.1	AC091885.2	Gene Expression
ENSG00000251556.1	AC091887.1	Gene Expression
ENSG00000248537.1	AC091906.1	Gene Expression
ENSG00000254135.2	AC091939.1	Gene Expression
ENSG00000250072.5	AC091940.1	Gene Expression
ENSG00000253766.1	AC091946.1	Gene Expression
ENSG00000272130.1	AC091946.2	Gene Expression
ENSG00000247199.3	AC091948.1	Gene Expression
ENSG00000275740.1	AC091959.3	Gene Expression
ENSG00000250061.5	AC091976.1	Gene Expression
ENSG00000254350.1	AC091979.1	Gene Expression
ENSG00000253921.1	AC091982.2	Gene Expression
ENSG00000275765.5	AC091982.4	Gene Expression
ENSG00000284376.1	AC092017.4	Gene Expression
ENSG00000273291.5	AC092042.3	Gene Expression
ENSG00000284669.1	AC092053.3	Gene Expression
ENSG00000267214.1	AC092068.1	Gene Expression
ENSG00000267412.1	AC092068.2	Gene Expression
ENSG00000267749.1	AC092068.3	Gene Expression
ENSG00000267458.1	AC092069.1	Gene Expression
ENSG00000268842.1	AC092070.1	Gene Expression
ENSG00000269288.1	AC092070.3	Gene Expression
ENSG00000266953.6	AC092073.1	Gene Expression
ENSG00000259754.1	AC092078.2	Gene Expression
ENSG00000225718.1	AC092100.1	Gene Expression
ENSG00000275367.1	AC092111.1	Gene Expression
ENSG00000284393.1	AC092111.3	Gene Expression
ENSG00000261602.1	AC092115.2	Gene Expression
ENSG00000262136.1	AC092115.3	Gene Expression
ENSG00000276791.1	AC092117.1	Gene Expression
ENSG00000187185.4	AC092118.1	Gene Expression
ENSG00000276166.1	AC092118.2	Gene Expression
ENSG00000274460.1	AC092119.2	Gene Expression
ENSG00000275445.1	AC092119.3	Gene Expression
ENSG00000261574.1	AC092120.1	Gene Expression
ENSG00000261118.1	AC092123.1	Gene Expression
ENSG00000274627.1	AC092123.2	Gene Expression
ENSG00000260417.1	AC092127.1	Gene Expression
ENSG00000270124.1	AC092127.2	Gene Expression
ENSG00000259846.1	AC092131.1	Gene Expression
ENSG00000261818.1	AC092138.2	Gene Expression
